Order Month,Order Year,Customer Name,Segment,City,State,Region,Category,Sub Category,Product Name,Sales,Quantity,Discount,Profit
11,2015,Brian Moss,Corporate,New York City,New York,East,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,$60.45 ,3,0,$16.32 
11,2015,Brian Moss,Corporate,New York City,New York,East,Office Supplies,Art,Newell 335,$11.52 ,4,0,$3.34 
11,2015,Brian Moss,Corporate,New York City,New York,East,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,$186.05 ,4,0.2,$9.30 
11,2016,Eudokia Martin,Corporate,Los Angeles,California,West,Office Supplies,Binders,Fellowes Binding Cases,$37.44 ,4,0.2,$11.70 
11,2016,Eudokia Martin,Corporate,Los Angeles,California,West,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,$26.98 ,4,0.2,$8.77 
11,2016,Eudokia Martin,Corporate,Los Angeles,California,West,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,$11.36 ,2,0,$3.29 
11,2016,Eudokia Martin,Corporate,Los Angeles,California,West,Office Supplies,Labels,Avery 486,$14.62 ,2,0,$6.87 
10,2015,Art Foster,Consumer,Louisville,Kentucky,South,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,$83.72 ,7,0,$23.44 
10,2015,Art Foster,Consumer,Louisville,Kentucky,South,Furniture,Chairs,Global Deluxe Office Fabric Chairs,$287.94 ,3,0,$77.74 
2,2014,Cyma Kinney,Corporate,Linden,New Jersey,East,Technology,Accessories,Maxell DVD-RAM Discs,$115.36 ,7,0,$49.60 
6,2016,Dave Poirier,Corporate,Salinas,California,West,Office Supplies,Art,DIXON Oriole Pencils,$5.16 ,2,0,$1.34 
6,2016,Dave Poirier,Corporate,Salinas,California,West,Office Supplies,Paper,Xerox 202,$38.88 ,6,0,$18.66 
5,2016,Valerie Dominguez,Consumer,Jackson,Mississippi,South,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",$185.88 ,6,0,$50.19 
2,2016,Greg Tran,Consumer,New York City,New York,East,Furniture,Furnishings,"Executive Impressions 14 Contract Wall Clock""""",$44.46 ,2,0,$14.67 
2,2016,Greg Tran,Consumer,New York City,New York,East,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,$242.94 ,3,0,$9.72 
8,2014,Berenike Kampe,Consumer,New York City,New York,East,Office Supplies,Paper,Xerox 1884,$39.96 ,2,0,$18.78 
8,2014,Berenike Kampe,Consumer,New York City,New York,East,Office Supplies,Supplies,Acme Box Cutter Scissors,$102.30 ,10,0,$26.60 
8,2014,Berenike Kampe,Consumer,New York City,New York,East,Office Supplies,Storage,Staple magnet,$21.36 ,2,0,$5.77 
4,2017,Sanjit Jacobs,Home Office,New Brunswick,New Jersey,East,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4 x 5"""" Forms per Page""""",$7.61 ,1,0,$3.58 
4,2017,Sanjit Jacobs,Home Office,New Brunswick,New Jersey,East,Office Supplies,Fasteners,OIC Binder Clips,$7.16 ,2,0,$3.58 
6,2014,Chuck Magee,Consumer,San Francisco,California,West,Office Supplies,Supplies,Staple remover,$7.36 ,2,0,$0.15 
6,2014,Chuck Magee,Consumer,San Francisco,California,West,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,$23.10 ,2,0,$10.63 
1,2016,Anthony Johnson,Corporate,Jacksonville,Florida,South,Technology,Accessories,Logitech MX Performance Wireless Mouse,$191.47 ,6,0.2,$40.69 
1,2016,Anthony Johnson,Corporate,Jacksonville,Florida,South,Office Supplies,Art,Newell 337,$5.25 ,2,0.2,$0.59 
1,2016,Anthony Johnson,Corporate,Jacksonville,Florida,South,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",$59.18 ,2,0.2,$5.18 
1,2014,Anthony Jacobs,Corporate,Springfield,Virginia,South,Office Supplies,Labels,Avery 482,$2.89 ,1,0,$1.36 
1,2014,Anthony Jacobs,Corporate,Springfield,Virginia,South,Furniture,Furnishings,"Howard Miller 11-1/2 Diameter Ridgewood Wall Clock""""",$51.94 ,1,0,$21.30 
9,2016,Linda Southworth,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Labels,Avery 483,$15.94 ,4,0.2,$5.18 
4,2014,Guy Phonely,Corporate,Lancaster,Pennsylvania,East,Office Supplies,Binders,Large Capacity Hanging Post Binders,$44.91 ,6,0.7,($35.93)
9,2016,Paul Knutson,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,"$1,141.47 ",5,0.7,($760.98)
9,2016,Paul Knutson,Home Office,Philadelphia,Pennsylvania,East,Technology,Phones,Cisco SPA301,$280.78 ,3,0.4,($46.80)
10,2015,Tracy Blumstein,Consumer,Concord,New Hampshire,East,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,$34.44 ,3,0,$17.22 
12,2014,Sally Matthias,Consumer,New York City,New York,East,Office Supplies,Binders,Poly Designer Cover & Back,$106.34 ,7,0.2,$37.22 
8,2017,Guy Armstrong,Consumer,Charlotte,North Carolina,South,Office Supplies,Paper,Xerox 1910,$192.16 ,5,0.2,$67.26 
1,2016,Chuck Clark,Home Office,Concord,New Hampshire,East,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39 x 49""""""""",$322.59 ,3,0,$64.52 
1,2016,Chuck Clark,Home Office,Concord,New Hampshire,East,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,$29.99 ,1,0,$13.20 
1,2016,Chuck Clark,Home Office,Concord,New Hampshire,East,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,$371.97 ,3,0,$66.95 
11,2017,Harold Pawlan,Home Office,New York City,New York,East,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',$68.47 ,3,0.2,$23.11 
11,2017,Harold Pawlan,Home Office,New York City,New York,East,Furniture,Chairs,SAFCO Arco Folding Chair,"$1,242.90 ",5,0.1,$262.39 
10,2015,Dave Kipp,Consumer,Springfield,Virginia,South,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",$30.84 ,2,0,$8.33 
12,2017,Gary Zandusky,Consumer,San Francisco,California,West,Office Supplies,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",$13.48 ,4,0,$5.93 
10,2016,Peter McVee,Home Office,Detroit,Michigan,Central,Furniture,Furnishings,Eldon 200 Class Desk Accessories,$31.40 ,5,0,$10.05 
4,2014,Lauren Leatherbury,Consumer,Rochester,New York,East,Furniture,Furnishings,Dax Clear Box Frame,$17.46 ,2,0,$5.94 
4,2015,Jill Stevenson,Corporate,Los Angeles,California,West,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,$13.94 ,3,0.2,$4.53 
6,2017,Olvera Toch,Consumer,San Diego,California,West,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,$83.76 ,12,0,$1.68 
10,2017,Ed Ludwig,Home Office,Columbia,Maryland,East,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8 X 11""""""""",$37.66 ,7,0,$18.45 
12,2014,Cyma Kinney,Corporate,San Francisco,California,West,Office Supplies,Paper,Xerox 1987,$34.68 ,6,0,$16.99 
6,2017,Jeremy Ellison,Consumer,New Rochelle,New York,East,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,$149.95 ,5,0,$15.00 
6,2017,Jeremy Ellison,Consumer,New Rochelle,New York,East,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,$51.31 ,3,0.2,$18.60 
6,2017,Tracy Hopkins,Home Office,Detroit,Michigan,Central,Office Supplies,Art,Fluorescent Highlighters by Dixon,$15.92 ,4,0,$5.41 
6,2017,Tracy Hopkins,Home Office,Detroit,Michigan,Central,Technology,Phones,Nortel Networks T7316 E Nt8 B27,$543.92 ,8,0,$135.98 
11,2016,Pamela Coakley,Corporate,San Francisco,California,West,Office Supplies,Storage,File Shuttle I and Handi-File,$155.82 ,7,0,$42.07 
11,2016,Pamela Coakley,Corporate,San Francisco,California,West,Office Supplies,Binders,Binding Machine Supplies,$70.01 ,3,0.2,$24.50 
10,2016,Hunter Lopez,Consumer,Houston,Texas,Central,Office Supplies,Envelopes,Staple envelope,$15.65 ,2,0.2,$5.09 
9,2014,Maribeth Schnelling,Consumer,Detroit,Michigan,Central,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,$103.60 ,7,0,$51.80 
10,2017,George Bell,Corporate,Auburn,New York,East,Office Supplies,Paper,Things To Do Today Pad,$46.96 ,8,0,$22.54 
4,2016,Justin Ritter,Corporate,Springfield,Ohio,East,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,$8.90 ,2,0.7,($6.53)
11,2017,Tamara Dahlen,Consumer,Garland,Texas,Central,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,$10.44 ,5,0.2,$3.39 
11,2017,Tamara Dahlen,Consumer,Garland,Texas,Central,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,$18.34 ,4,0.8,($32.09)
9,2017,Dave Brooks,Consumer,Chicago,Illinois,Central,Technology,Phones,Avaya 5420 Digital phone,$323.98 ,3,0.2,$20.25 
4,2016,Logan Currie,Consumer,Los Angeles,California,West,Office Supplies,Paper,Xerox 1923,$20.04 ,3,0,$9.62 
4,2016,Logan Currie,Consumer,Los Angeles,California,West,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,$64.96 ,2,0,$2.60 
4,2016,Logan Currie,Consumer,Los Angeles,California,West,Office Supplies,Paper,Xerox 1931,$12.96 ,2,0,$6.22 
12,2017,Patrick O'Donnell,Consumer,New York City,New York,East,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",$323.14 ,4,0.2,$12.12 
12,2017,Patrick O'Donnell,Consumer,New York City,New York,East,Technology,Phones,Gear Head AU3700S Headset,$90.93 ,7,0,$2.73 
12,2017,Patrick O'Donnell,Consumer,New York City,New York,East,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,$52.78 ,3,0.2,$19.79 
9,2017,Bill Eplett,Home Office,Jackson,Michigan,Central,Technology,Phones,Polycom CX600 IP Phone VoIP phone,"$1,199.80 ",4,0,$323.95 
9,2017,Bill Eplett,Home Office,Jackson,Michigan,Central,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,"$1,928.78 ",7,0,$829.38 
9,2017,Bill Eplett,Home Office,Jackson,Michigan,Central,Office Supplies,Storage,Fellowes High-Stak Drawer Files,$352.38 ,2,0,$81.05 
5,2015,Sample Company A,Home Office,Norwich,Connecticut,East,Furniture,Furnishings,3M Hangers With Command Adhesive,$22.20 ,6,0,$9.10 
11,2017,Brian Moss,Corporate,Milwaukee,Wisconsin,Central,Furniture,Furnishings,"Howard Miller 13 Diameter Goldtone Round Wall Clock""""",$46.94 ,1,0,$19.25 
11,2017,Brian Moss,Corporate,Milwaukee,Wisconsin,Central,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,$143.73 ,9,0,$56.05 
6,2014,Kelly Lampkin,Corporate,San Antonio,Texas,Central,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",$99.92 ,2,0.3,($18.56)
6,2014,Kelly Lampkin,Corporate,San Antonio,Texas,Central,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,$797.94 ,4,0.3,($57.00)
6,2014,Kelly Lampkin,Corporate,San Antonio,Texas,Central,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,$8.57 ,3,0.8,($14.57)
3,2016,Rob Williams,Corporate,Dallas,Texas,Central,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,$149.35 ,3,0.2,$50.41 
3,2016,Rob Williams,Corporate,Dallas,Texas,Central,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,$12.99 ,1,0.2,($0.81)
12,2014,Roy Collins,Consumer,Alexandria,Virginia,South,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,$24.56 ,2,0,$6.88 
4,2015,Sanjit Engle,Consumer,New York City,New York,East,Technology,Accessories,Maxell 4.7GB DVD-R,$85.14 ,3,0,$34.91 
4,2015,Sanjit Engle,Consumer,New York City,New York,East,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,$21.99 ,1,0,$10.56 
4,2015,Sanjit Engle,Consumer,New York City,New York,East,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,$406.60 ,5,0,$113.85 
9,2016,Adam Hart,Corporate,New York City,New York,East,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,$841.57 ,2,0.2,$294.55 
9,2014,Jessica Myrick,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 1985,$15.55 ,3,0.2,$5.44 
9,2014,Jessica Myrick,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,Hypercom P1300 Pinpad,$252.00 ,5,0.2,$53.55 
10,2015,Joel Jenkins,Home Office,Springfield,Virginia,South,Office Supplies,Art,Newell 324,$46.20 ,4,0,$12.94 
10,2015,Joel Jenkins,Home Office,Springfield,Virginia,South,Office Supplies,Appliances,Holmes Odor Grabber,$28.84 ,2,0,$9.52 
4,2017,Alan Barnes,Consumer,Toledo,Ohio,East,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,$14.59 ,3,0.2,$2.55 
4,2017,Alan Barnes,Consumer,Toledo,Ohio,East,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",$89.86 ,3,0.2,$21.34 
4,2017,Alan Barnes,Consumer,Toledo,Ohio,East,Office Supplies,Paper,Xerox 196,$13.87 ,3,0.2,$5.03 
6,2016,Catherine Glotzbach,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Binders,JM Magazine Binder,$29.72 ,6,0.7,($21.79)
6,2016,Catherine Glotzbach,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 202,$15.55 ,3,0.2,$5.44 
6,2016,Catherine Glotzbach,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,$447.70 ,2,0.2,$33.58 
11,2017,Ruben Ausman,Corporate,Farmington,New Mexico,West,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,$159.99 ,1,0,$54.40 
12,2015,Rachel Payne,Corporate,Riverside,California,West,Office Supplies,Paper,Xerox 213,$12.96 ,2,0,$6.22 
12,2015,Rachel Payne,Corporate,Riverside,California,West,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,$134.48 ,4,0,$34.96 
12,2016,Rob Williams,Corporate,Torrance,California,West,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,"$1,114.27 ",4,0.2,$41.79 
5,2015,John Lucas,Consumer,Seattle,Washington,West,Office Supplies,Paper,Xerox 1894,$32.40 ,5,0,$15.55 
5,2015,John Lucas,Consumer,Seattle,Washington,West,Office Supplies,Storage,Standard Rollaway File with Lock,$540.57 ,3,0,$140.55 
5,2015,John Lucas,Consumer,Seattle,Washington,West,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4 Binders""""",$167.76 ,5,0.2,$62.91 
7,2015,Cynthia Arntzen,Consumer,Mesa,Arizona,West,Furniture,Tables,Bevis Boat-Shaped Conference Table,$393.17 ,3,0.5,($204.45)
11,2017,Ross Baird,Home Office,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",$516.49 ,7,0.2,($12.91)
11,2017,Ross Baird,Home Office,Philadelphia,Pennsylvania,East,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,"$1,007.23 ",6,0.2,$75.54 
11,2017,Ross Baird,Home Office,Philadelphia,Pennsylvania,East,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer","$2,065.32 ",12,0.4,($619.60)
11,2017,Ross Baird,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 210,$15.55 ,3,0.2,$5.44 
11,2017,Ross Baird,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),$25.34 ,6,0.2,$7.92 
4,2017,Katherine Hughes,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,Staple-based wall hangings,$25.47 ,4,0.2,$7.64 
12,2017,Greg Hansen,Consumer,Round Rock,Texas,Central,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,$27.17 ,2,0.2,$2.72 
12,2017,Greg Hansen,Consumer,Round Rock,Texas,Central,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",$78.85 ,2,0.32,($11.60)
11,2017,Scott Williamson,Consumer,Jackson,Mississippi,South,Office Supplies,Storage,Home/Office Personal File Carts,$173.80 ,5,0,$43.45 
5,2017,Joseph Airdo,Consumer,Phoenix,Arizona,West,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",$29.59 ,1,0.2,$2.59 
5,2017,Joseph Airdo,Consumer,Phoenix,Arizona,West,Office Supplies,Binders,Avery Durable Slant Ring Binders,$4.75 ,2,0.7,($3.17)
9,2015,Daniel Lacy,Consumer,Oceanside,California,West,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,$204.60 ,2,0,$53.20 
11,2017,Lindsay Williams,Corporate,San Francisco,California,West,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",$321.57 ,2,0.2,$28.14 
11,2015,Thomas Brumley,Home Office,Fayetteville,Arkansas,South,Office Supplies,Binders,Zipper Ring Binder Pockets,$6.24 ,2,0,$3.06 
9,2016,Cynthia Voltz,Corporate,San Francisco,California,West,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",$21.88 ,2,0,$10.94 
9,2014,Maribeth Schnelling,Consumer,Boca Raton,Florida,South,Office Supplies,Labels,Avery File Folder Labels,$4.61 ,2,0.2,$1.67 
4,2017,Bryan Spruell,Home Office,New York City,New York,East,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,$9.82 ,2,0,$4.81 
4,2017,Bryan Spruell,Home Office,New York City,New York,East,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,$35.97 ,3,0,$9.71 
4,2017,Bryan Spruell,Home Office,New York City,New York,East,Office Supplies,Paper,Xerox 212,$12.96 ,2,0,$6.22 
4,2017,Bryan Spruell,Home Office,New York City,New York,East,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Fine Perforations,$191.60 ,4,0,$91.97 
4,2017,Bryan Spruell,Home Office,New York City,New York,East,Office Supplies,Labels,Avery File Folder Labels,$8.64 ,3,0,$4.23 
4,2017,Bryan Spruell,Home Office,New York City,New York,East,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,$501.81 ,3,0,$0.00 
1,2014,Delfina Latchford,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,$127.10 ,6,0.2,$28.60 
1,2014,Delfina Latchford,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,AT&T 841000 Phone,$124.20 ,3,0.4,($31.05)
1,2014,Delfina Latchford,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,GBC Linen Binding Covers,$18.59 ,2,0.7,($13.63)
1,2014,Delfina Latchford,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Labels,Round Specialty Laser Printer Labels,$30.07 ,3,0.2,$10.15 
10,2017,Phillina Ober,Home Office,New York City,New York,East,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,$160.93 ,7,0,$3.22 
10,2017,Phillina Ober,Home Office,New York City,New York,East,Office Supplies,Binders,Tuf-Vin Binders,$75.79 ,3,0.2,$25.58 
7,2017,Tamara Dahlen,Consumer,Portland,Oregon,West,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,$1.08 ,2,0.7,($0.79)
1,2017,Bart Watters,Corporate,Detroit,Michigan,Central,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,"$3,059.98 ",2,0.1,$680.00 
5,2016,Robert Waldorf,Consumer,Wilmington,North Carolina,South,Office Supplies,Binders,Angle-D Ring Binders,$3.28 ,2,0.7,($2.63)
12,2015,Ken Brennan,Corporate,Columbus,Indiana,Central,Office Supplies,Paper,Xerox 188,$34.02 ,3,0,$16.67 
10,2016,Emily Burns,Consumer,New York City,New York,East,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,$599.29 ,6,0.1,$93.22 
11,2014,Tracy Zic,Consumer,Louisville,Colorado,West,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",$3.39 ,1,0.2,$0.81 
11,2014,Tracy Zic,Consumer,Louisville,Colorado,West,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),$559.98 ,2,0.2,$56.00 
11,2014,Tracy Zic,Consumer,Louisville,Colorado,West,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",$603.92 ,5,0.2,$75.49 
9,2017,Ann Steele,Home Office,Pasadena,Texas,Central,Office Supplies,Labels,Avery 499,$7.97 ,2,0.2,$2.59 
9,2017,Ann Steele,Home Office,Pasadena,Texas,Central,Office Supplies,Envelopes,"#10- 4 1/8 x 9 1/2"""" Recycled Envelopes""""",$27.97 ,4,0.2,$9.44 
9,2017,Ann Steele,Home Office,Pasadena,Texas,Central,Technology,Machines,Wasp CCD Handheld Bar Code Reader,$336.51 ,3,0.4,$44.87 
3,2015,Toby Swindell,Consumer,Houston,Texas,Central,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,$1.11 ,2,0.8,($1.89)
5,2017,John Grady,Corporate,Auburn,New York,East,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,$520.05 ,5,0,$72.81 
5,2017,John Grady,Corporate,Auburn,New York,East,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,$17.97 ,3,0,$5.21 
3,2015,Sara Luxemburg,Home Office,Jacksonville,Florida,South,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,"$1,166.92 ",5,0.2,$131.28 
9,2016,Troy Staebel,Consumer,New York City,New York,East,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,$14.62 ,2,0.2,$5.48 
8,2016,Roland Fjeld,Consumer,San Jose,California,West,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,$10.23 ,3,0,$4.91 
8,2016,Roland Fjeld,Consumer,San Jose,California,West,Office Supplies,Paper,Xerox 1979,$154.90 ,5,0,$69.71 
5,2014,Mitch Willingham,Corporate,Virginia Beach,Virginia,South,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,"$2,715.93 ",7,0,"$1,276.49 "
5,2014,Mitch Willingham,Corporate,Virginia Beach,Virginia,South,Technology,Phones,Plantronics Voyager Pro Legend,$617.97 ,3,0,$173.03 
